2026-04-18 17:56:25,430.1
2026-04-18 17:56:27,448.1
2026-04-18 17:56:29,435.5
2026-04-18 17:56:31,448.7
2026-04-18 17:56:33,436.3
2026-04-18 17:56:35,442.1
2026-04-18 17:56:37,434.4
2026-04-18 17:56:39,450.5
2026-04-18 17:56:41,437.3
2026-04-18 17:59:19,456.4
2026-04-18 17:59:21,439.3
2026-04-18 17:59:23,446.1
2026-04-18 17:59:25,440.2
2026-04-18 17:59:40,449.6
2026-04-18 17:59:42,453.1
2026-04-18 17:59:50,450.7
2026-04-18 17:59:52,449.2
2026-04-18 18:10:02,440.6
2026-04-18 18:10:04,425.2
2026-04-18 18:10:05,437.2
2026-04-18 18:10:08,448.6
2026-04-18 18:10:10,433.4
2026-04-18 18:10:12,437.9
2026-04-18 18:10:14,360.3
2026-04-18 18:10:16,445.8
2026-04-18 18:10:17,443.8
2026-04-18 18:10:19,442.0
2026-04-18 18:10:21,442.6
2026-04-18 18:45:30,452.1
2026-04-18 18:45:32,437.3
2026-04-18 18:45:34,441.2
2026-04-18 18:47:02,443.9
2026-04-18 18:47:02,443.9
2026-04-18 18:47:04,429.4
2026-04-18 18:47:04,429.4
2026-04-18 18:47:06,454.1
2026-04-18 18:47:06,454.1
2026-04-18 18:47:28,449.1
2026-04-18 18:47:28,449.1
2026-04-18 18:47:30,454.0
2026-04-18 18:47:30,454.0
2026-04-18 18:47:32,430.6
2026-04-18 18:47:32,430.6
2026-04-18 18:47:34,437.7
2026-04-18 18:47:34,437.7
2026-04-18 18:47:36,447.5
2026-04-18 18:47:36,447.5
2026-04-18 18:49:08,436.2
2026-04-18 18:49:08,436.2
2026-04-18 18:49:10,447.5
2026-04-18 18:49:10,447.5
2026-04-18 19:13:08,439.7
2026-04-18 19:13:08,439.7
2026-04-18 19:13:10,438.4
2026-04-18 19:13:10,438.4
2026-04-18 19:13:13,380.7
2026-04-18 19:13:13,380.7
2026-04-18 19:13:14,450.8
2026-04-18 19:13:14,450.8
2026-04-18 19:13:16,439.1
2026-04-18 19:13:16,439.1
2026-04-18 19:13:18,450.5
2026-04-18 19:13:18,450.5
2026-04-18 19:13:21,334.0
2026-04-18 19:13:21,334.0
2026-04-18 19:13:23,449.0
2026-04-18 19:13:23,449.0
2026-04-18 19:13:24,447.5
2026-04-18 19:13:24,447.5
2026-04-18 19:13:26,424.5
2026-04-18 19:13:26,424.5
2026-04-18 19:13:29,433.4
2026-04-18 19:13:29,433.4
2026-04-18 19:13:31,433.7
2026-04-18 19:13:31,433.7
2026-04-18 19:13:32,423.3
2026-04-18 19:13:32,423.3
2026-04-18 19:13:34,431.7
2026-04-18 19:13:34,431.7
2026-04-18 19:13:36,432.8
2026-04-18 19:13:36,432.8
2026-04-18 19:13:38,437.4
2026-04-18 19:13:38,437.4
2026-04-18 19:13:40,424.9
2026-04-18 19:13:40,424.9
2026-04-18 19:13:42,395.5
2026-04-18 19:13:42,395.5
2026-04-18 19:13:44,433.4
2026-04-18 19:13:44,433.4
2026-04-18 19:13:46,428.5
2026-04-18 19:13:46,428.5
2026-04-18 19:13:48,432.8
2026-04-18 19:13:48,432.8
2026-04-18 19:13:50,435.1
2026-04-18 19:13:50,435.1
2026-04-18 19:13:52,429.8
2026-04-18 19:13:52,429.8
2026-04-18 19:13:55,500.0
2026-04-18 19:13:55,500.0
2026-04-18 19:13:57,500.2
2026-04-18 19:13:57,500.2
2026-04-18 19:13:59,499.9
2026-04-18 19:13:59,499.9
2026-04-18 19:14:02,399.9
2026-04-18 19:14:02,399.9
2026-04-18 19:14:03,439.9
2026-04-18 19:14:03,439.9
2026-04-18 19:14:05,441.6
2026-04-18 19:14:05,441.6
2026-04-18 19:14:07,440.7
2026-04-18 19:14:07,440.7
2026-04-18 19:14:12,441.6
2026-04-18 19:14:12,441.6
2026-04-18 19:14:14,441.3
2026-04-18 19:14:14,441.3
2026-04-18 19:14:16,441.6
2026-04-18 19:14:16,441.6
2026-04-26 10:05:36,83.6
2026-04-26 10:05:36,83.6
2026-04-26 10:05:38,81.1
2026-04-26 10:05:38,81.1
2026-04-26 10:05:40,86.6
2026-04-26 10:05:40,86.6
2026-04-26 10:05:42,88.4
2026-04-26 10:05:42,88.4
2026-04-26 10:05:44,89.0
2026-04-26 10:05:44,89.0
2026-04-26 10:05:47,69.8
2026-04-26 10:05:47,69.8
2026-04-26 10:05:48,74.6
2026-04-26 10:05:48,74.6
2026-04-26 10:05:50,74.4
2026-04-26 10:05:50,74.4
2026-04-26 10:05:52,80.7
2026-04-26 10:05:52,80.7
2026-04-26 10:05:54,82.0
2026-04-26 10:05:54,82.0
2026-04-26 10:05:56,84.4
2026-04-26 10:05:56,84.4
2026-04-26 10:05:58,84.7
2026-04-26 10:05:58,84.7
2026-04-26 10:06:00,84.1
2026-04-26 10:06:00,84.1
2026-04-26 10:06:02,78.3
2026-04-26 10:06:02,78.3
2026-04-26 10:06:04,75.1
2026-04-26 10:06:04,75.1
2026-04-26 10:06:06,78.5
2026-04-26 10:06:06,78.5
2026-04-26 10:06:08,84.7
2026-04-26 10:06:08,84.7
2026-04-26 10:06:10,84.6
2026-04-26 10:06:10,84.6
2026-04-26 10:06:12,90.5
2026-04-26 10:06:12,90.5
2026-04-26 10:06:14,95.3
2026-04-26 10:06:14,95.3
2026-04-26 10:06:16,94.1
2026-04-26 10:06:16,94.1
2026-04-26 10:06:18,90.8
2026-04-26 10:06:18,90.8
2026-04-26 10:06:20,79.2
2026-04-26 10:06:20,79.2
2026-04-26 10:06:22,77.9
2026-04-26 10:06:22,77.9
2026-04-26 10:06:24,77.9
2026-04-26 10:06:24,77.9
2026-04-26 10:06:26,77.3
2026-04-26 10:06:26,77.3
2026-04-26 10:06:28,82.7
2026-04-26 10:06:28,82.7
2026-04-26 10:06:30,78.6
2026-04-26 10:06:30,78.6
2026-04-26 10:06:32,90.6
2026-04-26 10:06:32,90.6
2026-04-26 10:06:34,91.0
2026-04-26 10:06:34,91.0
2026-04-26 10:06:36,90.3
2026-04-26 10:06:36,90.3
2026-04-26 10:06:38,88.9
2026-04-26 10:06:38,88.9
2026-04-26 10:06:40,86.8
2026-04-26 10:06:40,86.8
2026-04-26 10:06:42,84.1
2026-04-26 10:06:42,84.1
2026-04-26 10:06:44,65.6
2026-04-26 10:06:44,65.6
2026-04-26 10:06:46,82.1
2026-04-26 10:06:46,82.1
2026-04-26 10:06:48,80.2
2026-04-26 10:06:48,80.2
2026-04-26 10:06:50,73.1
2026-04-26 10:06:50,73.1
2026-04-26 10:06:52,78.6
2026-04-26 10:06:52,78.6
2026-04-26 10:06:54,70.6
2026-04-26 10:06:54,70.6
2026-04-26 10:06:56,69.3
2026-04-26 10:06:56,69.3
2026-04-26 10:06:58,71.8
2026-04-26 10:06:58,71.8
2026-04-26 10:07:00,79.0
2026-04-26 10:07:00,79.0
2026-04-26 10:07:02,81.7
2026-04-26 10:07:02,81.7
2026-04-26 10:07:04,75.2
2026-04-26 10:07:04,75.2
2026-04-26 10:07:06,77.4
2026-04-26 10:07:06,77.4
2026-04-26 10:07:08,79.9
2026-04-26 10:07:08,79.9
2026-04-26 10:07:10,81.1
2026-04-26 10:07:10,81.1
2026-04-26 10:07:12,80.3
2026-04-26 10:07:12,80.3
2026-04-26 10:07:14,68.8
2026-04-26 10:07:14,68.8
2026-04-26 10:07:16,71.4
2026-04-26 10:07:16,71.4
2026-04-26 10:07:18,72.4
2026-04-26 10:07:18,72.4
2026-04-26 10:07:20,72.0
2026-04-26 10:07:20,72.0
2026-04-26 10:07:22,77.0
2026-04-26 10:07:22,77.0
2026-04-26 10:07:24,80.8
2026-04-26 10:07:24,80.8
2026-04-26 10:07:26,86.6
2026-04-26 10:07:26,86.6
2026-04-26 10:07:28,75.0
2026-04-26 10:07:28,75.0
2026-04-26 10:07:30,68.9
2026-04-26 10:07:30,68.9
2026-04-26 10:07:32,76.1
2026-04-26 10:07:32,76.1
2026-04-26 10:07:34,81.3
2026-04-26 10:07:34,81.3
2026-04-26 10:07:36,88.7
2026-04-26 10:07:36,88.7
2026-04-26 10:07:38,86.1
2026-04-26 10:07:38,86.1
2026-04-26 10:07:40,83.3
2026-04-26 10:07:40,83.3
2026-04-26 10:07:42,85.8
2026-04-26 10:07:42,85.8
2026-04-26 10:07:44,77.4
2026-04-26 10:07:44,77.4
2026-04-26 10:07:46,86.6
2026-04-26 10:07:46,86.6
2026-04-26 10:07:48,90.3
2026-04-26 10:07:48,90.3
2026-04-26 10:07:50,89.7
2026-04-26 10:07:50,89.7
2026-04-26 10:07:52,93.1
2026-04-26 10:07:52,93.1
2026-04-26 10:07:54,92.6
2026-04-26 10:07:54,92.6
2026-04-26 10:07:56,90.1
2026-04-26 10:07:56,90.1
2026-04-26 10:07:58,81.6
2026-04-26 10:07:58,81.6
2026-04-26 10:08:00,78.0
2026-04-26 10:08:00,78.0
2026-04-26 10:08:02,77.2
2026-04-26 10:08:02,77.2
2026-04-26 10:08:04,71.6
2026-04-26 10:08:04,71.6
2026-04-26 10:08:06,71.6
2026-04-26 10:08:06,71.6
2026-04-26 10:08:08,73.9
2026-04-26 10:08:08,73.9
2026-04-26 10:08:10,75.0
2026-04-26 10:08:10,75.0
2026-04-26 10:08:12,72.4
2026-04-26 10:08:12,72.4
2026-04-26 10:08:14,80.7
2026-04-26 10:08:14,80.7
2026-04-26 10:08:16,77.8
2026-04-26 10:08:16,77.8
2026-04-26 10:08:18,75.9
2026-04-26 10:08:18,75.9
2026-04-26 10:08:20,73.5
2026-04-26 10:08:20,73.5
2026-04-26 10:08:22,71.6
2026-04-26 10:08:22,71.6
2026-04-26 10:08:24,71.8
2026-04-26 10:08:24,71.8
2026-04-26 10:08:26,85.0
2026-04-26 10:08:26,85.0
2026-04-26 10:08:28,84.1
2026-04-26 10:08:28,84.1
2026-04-26 10:08:30,84.8
2026-04-26 10:08:30,84.8
2026-04-26 10:08:32,89.8
2026-04-26 10:08:32,89.8
2026-04-26 10:08:34,89.3
2026-04-26 10:08:34,89.3
2026-04-26 10:08:36,85.3
2026-04-26 10:08:36,85.3
2026-04-26 10:08:38,88.6
2026-04-26 10:08:38,88.6
2026-04-26 10:08:40,82.3
2026-04-26 10:08:40,82.3
2026-04-26 10:08:42,92.9
2026-04-26 10:08:42,92.9
2026-04-26 10:08:44,88.4
2026-04-26 10:08:44,88.4
2026-04-26 10:08:46,88.6
2026-04-26 10:08:46,88.6
2026-04-27 13:58:13,104.9
2026-04-27 13:58:13,104.9
2026-04-27 13:58:15,101.6
2026-04-27 13:58:15,101.6
2026-04-27 13:58:17,105.8
2026-04-27 13:58:17,105.8
2026-04-27 13:58:19,101.0
2026-04-27 13:58:19,101.0
2026-04-27 13:58:21,106.1
2026-04-27 13:58:21,106.1
2026-04-27 13:58:23,103.0
2026-04-27 13:58:23,103.0
2026-04-27 13:58:25,86.8
2026-04-27 13:58:25,86.8
2026-04-27 14:00:13,101.5
